BookId,CollectionURL,Title,Keyword,Description,LanguageId,Subject_0,Author_0,Author_1,Author_2,Publisher,ExternalPublisher,CollectionType,PublicationYear,PublishYear,Subject_1,PublisherCity,Location_0,Location_1,Location_2,Location_3,SubjectId_0,PublisherId
7020e404-5e9e-41e1-bdaf-32b2e1752b6d,NA,Gatra,NA,NA,NA,NA,NA,NA,NA,1st Books Library,NA,Periodical Literature,2013,2013.0,NA,NA,NA,NA,NA,NA,NA,1st Books Library
78a9ffe2-dab1-4b5f-a323-cc086bff0513,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2019,2019.0,NA,NA,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
21d159f2-be1a-49a4-bf72-f30f11d71b40,NA,Time,NA,NA,NA,Business,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2016,2016.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
ddf5e725-aac1-4672-b6ce-c537e19588b0,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2022,2022.0,NA,NA,Bandung,NA,NA,NA,NA,NA
8e5e8200-444f-41b8-b7c8-695e9756af45,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
72a72bc7-6977-4675-98fb-8a3220269ca5,NA,Majalah MIX,NA,NA,NA,Marketing Communicat,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
883d4faa-92a9-43a0-8893-732054a62582,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2010,2010.0,NA,NA,Kijang,NA,NA,NA,NA,NA
8e6e2157-1a58-4d9e-ab7a-925df2bcc304,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2016,2016.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
3b4a2242-0492-4b59-b304-d734859c3132,NA,Vogue British,NA,NA,NA,Desain,NA,NA,NA,VOGUE BRITISH,NA,Periodical Literature,2016,2016.0,NA,London,FX,NA,NA,NA,NA,NA
c030aba7-9006-4b6f-a3b3-8a96c9b35e89,NA,Journal of marketing education,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
cc13d768-97e9-4883-929b-0ff590865d62,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
4af13cde-f01c-4935-9129-166f9e8db1f8,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2006,2006.0,NA,Jakarta,FX,NA,NA,NA,NA,NA
2585f0cf-7be7-42a9-9487-c9f7a6a2a27b,NA,WSJ,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2016,2016.0,NA,NA,FX,NA,NA,NA,NA,Sine Nomine
d76975ae-e74e-4a8d-8a65-30c85c9e638d,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2008,2008.0,NA,Jakarta,FX,NA,NA,NA,NA,NA
2653280b-60d8-46a6-be42-2d4ca25f85d5,NA,Suar : Warkat Warta,NA,NA,NA,Hukum,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
3ea72a71-79bf-4c7b-9a61-f1dba6ceff84,NA,Asrinesia,NA,NA,NA,Arsitektur,NA,NA,NA,PT. Griya Asri Prima,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
ac6d3e86-22ed-419b-9814-d14c46d76d93,NA,Bloomberg Businessweek,NA,NA,NA,Business,NA,NA,NA,NA,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
024291dd-9e79-45b4-b53b-9768d5a1c1dd,NA,Jurnal Teknik Sipil,NA,NA,NA,Teknik Sipil,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
68e474c8-a824-4a87-96c6-77bfd91c3f8a,NA,Quality in Higher Education,NA,NA,NA,Pendidikan,NA,NA,NA,Routledge,NA,Periodical Literature,2006,2006.0,NA,NA,NA,NA,NA,NA,NA,Routledge
dd69efa5-00b2-4eef-9104-e1d94209397c,NA,National Geographic,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2020,2020.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
bb241851-1a1a-4433-ab78-d209d8a5efe5,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2009,2009.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
f5a72c18-3d1d-479e-94e7-32c735a18d46,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2012,2012.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
3f270de8-2e81-40b4-80d0-84255de41310,NA,Gematika : jurnal manajemen informatika,NA,NA,NA,Manajemen,NA,NA,NA,Sekolah Tinggi Manajemen Informatika dan Komputer Akakom,NA,Periodical Literature,2006,2006.0,NA,Yogyakarta,JWC,NA,NA,NA,NA,Sekolah Tinggi Manajemen Informatika dan Komputer Akakom
d4c91167-3404-4ed7-b2a3-605bb9d375f2,NA,Bloomberg Businessweek,NA,NA,NA,Business,NA,NA,NA,NA,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
79cf5ddd-d082-4016-bb35-97c630c7ff43,NA,Mix: Marketing Communication,NA,NA,NA,Marketing Communicat,NA,NA,NA,PT SWA Media International,NA,Periodical Literature,2018,2018.0,NA,NA,JWC,NA,NA,NA,NA,NA
5cf7144f-83a7-4172-890b-6fd5f51e101a,NA,Warta Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
d065bdc8-0ce9-4210-94f1-fdfbe29b40d3,NA,Jurnal Ilmiah Teknik Informatika : FORMAT,NA,NA,NA,Komputer,NA,NA,NA,Universitas Mercu Buana,NA,Periodical Literature,2000,2000.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Mercu Buana
f62fb091-fce9-4470-ab16-957d4f2f83c0,NA,Educational leadership,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
1f0b365e-5761-4718-ae62-7836b1b0f735,NA,Jurnal ilmiah Widya,NA,NA,NA,Umum/Populer,NA,NA,NA,Kopertis Wilayah III,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
82533ec8-c4dd-4711-96ba-8250a0bab9a8,NA,Investor,NA,NA,NA,Keuangan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
7046528f-41c8-49e7-b2fa-f8cfd0bbfbb8,NA,SWA,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2020,2020.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
d6785d52-e196-452d-b52c-7b88b7e545c8,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
a91b5c92-b059-494f-8dc4-4bd6aada9408,NA,MIX,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
ea3cf996-7fd9-4a7e-80ec-4b2037760e10,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
66753450-54dc-4e39-8c1f-de22bc8cd29b,NA,Journal Inside Fashion,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
4d073e64-ff48-4838-a4fd-98ae1a701d68,NA,Sindo,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
35e913b2-7945-4929-9b8f-89feaf6c26c6,NA,Visipustaka : jaringan informasi antar perpustakaan,NA,NA,NA,Perpustakaan,NA,NA,NA,Perpustakaan Nasional Indonesia,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
ecfa00bf-911e-4cf8-a62d-4ae01e304a72,NA,Griya Asri,NA,NA,NA,Arsitektur,NA,NA,NA,PT. Griya Asri Prima,NA,Periodical Literature,2013,2013.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,NA
42fe9a89-51e5-41ec-ae3f-332b87977083,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2018,2018.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
17918138-b8f5-4cc1-ba63-33f40ae96568,NA,Jurnal Manajemen dan Perbankan,NA,NA,NA,Keuangan,NA,NA,NA,STIE Y.A.I,NA,Periodical Literature,2013,2013.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
626e0175-5160-40eb-8543-7bce87f5df04,NA,Lingua Cultura,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,BINUS University,NA,Periodical Literature,2022,2022.0,NA,NA,Kijang,NA,NA,NA,NA,NA
d9d389e9-41b7-4a10-aeae-78e41a3f9706,NA,Warta Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
c82459a3-df3d-4a12-9079-26f1a807e7d6,NA,Vogue British,NA,NA,NA,Desain,NA,NA,NA,VOGUE BRITISH,NA,Periodical Literature,2015,2015.0,NA,London,FX,NA,NA,NA,NA,NA
15bc6526-25dc-477c-8557-558f8a87d9d4,NA,Harvard Business Review,NA,NA,NA,Business,NA,NA,NA,Harvard Business Review,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Harvard Business Review
f150e30b-9d52-4073-a155-0c35aad83eeb,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2010,2010.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
2cb065e8-6921-411d-b147-8ec80d70fef6,NA,Mix: Marketing Communication,NA,NA,NA,Marketing Communicat,NA,NA,NA,PT SWA Media International,NA,Periodical Literature,2020,2020.0,NA,NA,JWC,NA,NA,NA,NA,NA
ad0f3572-5039-495e-b3e8-539e6648d899,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2008,2008.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
1a7b1f65-9fe2-4c2a-b1a0-2abaa2303609,NA,Campus Review,NA,NA,NA,Pendidikan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
2d2bf33e-8613-4876-9d40-b7f2ac66eb79,NA,Investor,NA,NA,NA,Keuangan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
3ab7c725-cadc-45cc-bcac-e2b779c96827,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
17ed17c5-2f34-4645-9015-32880f5db31f,NA,Investor,NA,NA,NA,Keuangan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2018,2018.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
da4ead5f-72c5-4ae8-9917-a11638a43926,NA,Buletin Inner City,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
038f4e12-001a-4cae-a5e4-e1be43b28488,NA,Gatra Cars Plus - Every Car Is The Best Car,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
f48aa1e1-90d3-469f-bfc3-0f2073fa760e,https://storagelkcdev.blob.core.windows.net/file-upload/migrate-cover/book_intmdt-accounting_skousen.jpg,Marketing Management,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,NA,NA,NA,NA,NA,NA
07bfff38-8bad-4484-8962-6cbadbd63b59,NA,Marketing,NA,NA,NA,Pemasaran,NA,NA,NA,Marketing Publishing,NA,Periodical Literature,2019,2019.0,NA,NA,JWC,NA,NA,NA,NA,Marketing Publishing
a15b5cff-2d5e-4e65-82b6-6a6eb4cd3355,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2011,2011.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
f1c95a00-480e-4cb4-b6b7-5b1b37ed0296,NA,Elle,NA,NA,NA,Desain,NA,NA,NA,"Hearst Communication, Inc",NA,Periodical Literature,2014,2014.0,NA,New York,FX,NA,NA,NA,NA,NA
7b4ec56d-88fe-4a77-98a4-66135eb0ce6a,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
bfeea1ce-88ff-4b5e-90ce-fa40de37f392,NA,Journal of Marketing Research,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
243008d5-9ccb-49c9-bde7-17cf33bcca53,NA,Investor,NA,NA,NA,Keuangan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2018,2018.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
f4c2a2dd-bd12-4ba6-bad8-afe9af7f29da,NA,Masalah-masalah hukum,NA,NA,NA,Hukum,NA,NA,NA,Fakultas Hukum Universitas Diponegoro Semarang,NA,Periodical Literature,2013,2013.0,NA,NA,Kijang,NA,NA,NA,NA,NA
82e9aa7c-5b02-43ec-9763-e856c01a27ae,NA,Readers Digest (SG),NA,NA,NA,Umum/Populer,NA,NA,NA,Readers digest asia,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,NA
c0a891ec-8899-4652-8a4e-102cfeab0ccc,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2016,2016.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
78c1aac7-7afb-4f86-9423-833e39556af4,NA,Makara seri sosial humaniora,NA,NA,NA,Psikologi,NA,NA,NA,Penerbit Universitas Indonesia,NA,Periodical Literature,2009,2009.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,Penerbit Universitas Indonesia
e3dca1f0-e94b-4a29-b4c6-8be6f1681d39,NA,Business Week Global (versi inggris),NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
4fa6609d-df9c-42f6-87b9-ae9196e500be,NA,IJOBEX : International Journal of Organizational Business Excellence,NA,NA,NA,Business,NA,NA,NA,Binus University,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
7b209580-8557-4d65-b68e-515cf9caa4c0,NA,Forbes Indonesia,NA,NA,NA,Business,NA,NA,NA,PT. Wahana Mediatama,NA,Periodical Literature,2016,2016.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
de908aa8-7227-45a9-8790-8e60b0a1c649,NA,SNI valuasi : Majalah Standardisasi Nasional,NA,NA,NA,Ekonomi,NA,NA,NA,Badan Standardisasi Nasional,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
e71a594f-578b-4ba7-bce4-c87ba18c1228,NA,Warta Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2018,2018.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
2f5b0555-55f9-4455-b725-c952cda7487c,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
12b43a3c-1c37-42e5-98a7-265e16aa76d4,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2010,2010.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
29340e75-e18a-4416-9fb7-f95168c654fb,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2008,2008.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
6626c174-dfc9-4a00-8cee-3ccf60217769,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2009,2009.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
850cb345-b396-43f9-b99d-6f64969d91dc,NA,Computer arts,NA,NA,NA,Desain,NA,NA,NA,Future,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,NA,NA
ae4d86b8-8a19-4501-8782-5c7470d66786,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2017,2017.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
56e368c4-8519-4529-a19c-6d6698ab3bae,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2009,2009.0,NA,NA,NA,NA,NA,NA,NA,NA
5326695d-4911-49c8-b216-1eaf562dfbf3,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2017,2017.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
e2ff6582-3492-4ff8-b6fc-0ff33a12a028,NA,Readers Digest English,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,Kijang,NA,NA,NA,NA,Sine Nomine
ba7a8345-03ca-4966-b00e-bf756ec6ed6d,NA,Fortune,NA,NA,NA,Business,NA,NA,NA,Time  Asia,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
06230251-e5a1-4dc6-80f3-15f25b3144c7,NA,Kontan,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
0e547222-5b06-4e47-a6b4-132b80abcb31,NA,Weekender; the jakarta post,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Gramedia Pustaka Utama,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,NA
568116f6-e7df-40f6-924e-c9ad50a463cb,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2016,2016.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
b493d521-0128-4bc8-a262-b9735864f5d9,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2016,2016.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
bc1773fe-d824-44c5-8d55-a05d90cc22d4,NA,Jurnal penelitian dan pengambangan komunikasi dan informatika,NA,NA,NA,Telekomunikasi,NA,NA,NA,Puslitbang Aptika dan IKP Kominfo,NA,Periodical Literature,2016,2016.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
a598b071-8699-4619-a3c5-dcbe2eefc10e,NA,Trust,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2012,2012.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
5accbc1d-5350-457d-85ca-84ad22c9fc35,NA,Gatra,NA,NA,NA,Politik,NA,NA,NA,1st Books Library,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,1st Books Library
34e8fcec-8eb7-49dc-9396-e61db009115f,NA,Lingua Cultura,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Research and Technology Transfer Office Binus,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
d838991c-850c-4d61-a8f2-0eb1707a2193,NA,Journal of Information Systems Management,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
fa02390e-b7bd-4779-b3d0-1a138a133ffa,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2010,2010.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
a10fedb3-a37b-478f-a187-e6b842a47cdd,NA,Newsweek Magazine,NA,NA,NA,NA,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2012,2012.0,NA,NA,NA,NA,NA,NA,NA,NA
6ce3828f-1507-4e95-b1f5-7354bd0f861c,NA,Marketeers,NA,NA,NA,Akuntansi,NA,NA,NA,Marketeers Magazine,NA,Periodical Literature,2011,2011.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
7efb35af-f568-4da5-9f67-41597bb0d73f,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,NA
a2d9abdb-af93-4e5f-a1f0-3e528ec0ddba,NA,Majalah Eksekutif,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
1f8a5a18-471d-4691-8e6c-7f5994777eee,NA,Journal Inside Fashion,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
2d76e3dc-d087-4ca0-a9c2-a807ad47f8b8,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2018,2018.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
499fbd0e-e294-4ee8-82e8-39d07a398043,NA,B & B,NA,NA,NA,Arsitektur,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
2beb9dbf-b233-4c32-8005-b0bf7ff3117e,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2009,2009.0,NA,NA,NA,NA,NA,NA,NA,NA
2d439ca4-0aa4-4225-8576-6d848096b991,NA,Sindo,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
19b1c567-24e3-454b-be7c-a12492fafb8f,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2017,2017.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
5926cf94-e40c-4021-abf0-e9bc7a7b2823,NA,Swa Sembada,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
8ae29039-9444-4e1c-a463-0c29fa371994,NA,Dewi,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
8816f864-0802-4259-8653-4cbb4dcaf454,NA,Lingua Cultura,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,BINUS University,NA,Periodical Literature,2018,2018.0,NA,NA,Kijang,NA,NA,NA,NA,NA
eeab9f3d-9a6c-435e-886c-bf1310ee6835,NA,Technology Review,NA,NA,NA,Teknologi,NA,NA,NA,Massachusetts Institute of Technology Press,NA,Periodical Literature,2011,2011.0,NA,Massachusetts,JWC,NA,NA,NA,NA,Massachusetts Institute of Technology Press
13e2b52d-9e40-4308-8ae0-7f69f27fda96,NA,Investor,NA,NA,NA,Keuangan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
3add75d2-874d-49df-bf85-f52c0704ca15,NA,Asean marketing journal,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2014,2014.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
8525258a-e4cd-416f-afc5-0d417e555935,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
823175cd-d980-4986-9800-bdc489911eaa,NA,Swa Sembada,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
0a958a38-2bfc-458f-b298-cdf61294537d,NA,Etikonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Fakultas Pendidikan Bahasa Inggris Universitas Islam Negeri,NA,Periodical Literature,2008,2008.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
5f4d7f48-f1c7-4f4b-a721-80971cfb7acf,NA,Mix: Marketing Communication,NA,NA,NA,Marketing Communicat,NA,NA,NA,PT SWA Media International,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,NA
